Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10040969,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0057500,0.6694180,372.6000000,0.0141292,,0.0041866,,23.8000000,MPG,15.5000000,28.1000000,,,-6.3812700,-3.2616600,-1.4113400,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10041300,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0288954,0.3276660,353.0000000,0.0109242,,0.0115716,,25.2000000,MPG,24.1000000,24.6000000,27.2000000,,1.2020000,0.8155850,-0.8585820,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10041301,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007141,0.2414620,245.6000000,0.0014725,,0.0024714,,36.1000000,MPG,,,,,4.5477900,3.8504900,-0.5458630,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10049906,MFR,Yes,GGMX10040969,15.7,4500,29.2,90,US06,61,Tier 2 Cert Gasoline,US06,0.0057500,0.6694180,375.0000000,0.0141292,,0.0041866,,23.7000000,MPG,15.5000000,27.9000000,,,-6.3812700,-3.2616600,-1.4113400,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10049907,MFR,Yes,GGMX10041300,15.7,4500,29.2,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0288954,0.3276660,354.1000000,0.0109242,,0.0115716,,25.1000000,MPG,24.0000000,24.5000000,27.1000000,,1.2020000,0.8155850,-0.8585820,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,201BGX27718,0,2.000,GGMXT02.0100,Truck,252,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.17,29.2,1,Not eqipped,GGMX10049908,MFR,Yes,GGMX10041301,15.7,4500,29.2,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007141,0.2414620,247.5000000,0.0014725,,0.0024714,,35.9000000,MPG,,,,,4.5477900,3.8504900,-0.5458630,43.280,0.23390,0.024540,14.760,0.11190,0.023660,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,254HXS5807,1,2.500,JGMXT02.5200,Truck,197,4,8,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.50,31.8,1,Not eqipped,JGMX10050002,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0165230,0.5809560,330.4320000,0.0067820,,0.0072200,0.0016300,27.0000000,MPG,25.6000000,26.3000000,29.4000000,,-1.2915800,-0.9884720,-0.1965930,33.650,0.41950,0.023010,-1.880,0.30290,0.021010,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION AWD,254HXS5807,1,2.500,JGMXT02.5200,Truck,197,4,8,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.50,31.8,1,Not eqipped,JGMX10050003,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0027870,0.1927250,229.5370000,0.0020050,,0.0017720,,38.8000000,MPG,,,,,3.8414300,3.1415700,-0.0368030,33.650,0.41950,0.023010,-1.880,0.30290,0.021010,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION FWD,254HXS5807,0,2.500,JGMXT02.5200,Truck,193,4,9,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.50,31.8,1,Not eqipped,JGMX10049102,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0032360,0.1445020,215.8640000,0.0021930,,0.0027520,,41.1000000,MPG,,,,,4.9185400,4.3026300,-0.9902670,27.090,0.35250,0.022260,7.600,0.31820,0.020440,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION FWD,254HXS5807,0,2.500,JGMXT02.5200,Truck,193,4,9,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.50,31.8,1,Not eqipped,JGMX10049509,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0128290,0.5639920,314.5370000,0.0069250,,0.0084180,0.0020770,28.1000000,MPG,27.1000000,27.5000000,30.6000000,,-0.2614040,-0.1726270,0.5153360,27.090,0.35250,0.022260,7.600,0.31820,0.020440,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,ENVISION FWD,254HXS5807,0,2.500,JGMXT02.5200,Truck,193,4,9,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.50,31.8,1,Not eqipped,JGMX10049510,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0063300,0.3068450,212.7350000,0.0036980,,0.0043200,,41.6000000,MPG,,,,,2.8809200,2.6516800,-0.4205970,27.090,0.35250,0.022260,7.600,0.31820,0.020440,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,254HGV6676,0,2.500,JGMXV02.5050,Car,193,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.64,25.2,1,Not eqipped,JGMX10048257,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0029060,0.8470060,287.4000000,0.0188550,,0.0015700,,30.8000000,MPG,18.5000000,37.9000000,,,-9.3282000,-5.0243200,-2.4596500,30.890,0.23450,0.017210,9.510,0.19390,0.016050,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,254HGV6676,0,2.500,JGMXV02.5050,Car,193,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.64,25.2,1,Not eqipped,JGMX10048502,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0029740,0.2558190,183.1000000,0.0221720,,0.0015260,,48.5000000,MPG,,,,,-4.3570800,-3.8082200,-0.2579340,30.890,0.23450,0.017210,9.510,0.19390,0.016050,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,254HGV6676,0,2.500,JGMXV02.5050,Car,193,4,1,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.64,25.2,1,Not eqipped,JGMX10048503,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0175030,0.4769250,268.8000000,0.0203130,,0.0055820,0.0010620,32.9000000,MPG,31.4000000,32.7000000,34.9000000,32.5000000,-5.7468900,-3.6078900,-1.9001300,30.890,0.23450,0.017210,9.510,0.19390,0.016050,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,364JZN4109,3,3.600,JGMXV03.6165,Car,310,6,32A,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.89,22.8,1,Not eqipped,JGMX91003570,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0447682,0.7368587,334.6085815,0.0164615,0,0.0212414,0.0051792,26.5000000,MPG,25.9039307,24.9682484,30.7927380,,2.0649786,1.5172120,-1.8976803,32.480,0.26780,0.016960,16.970,0.03550,0.017730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,364JZN4109,3,3.600,JGMXV03.6165,Car,310,6,32A,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.89,22.8,1,Not eqipped,JGMX91003578,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0167269,0.8237761,207.6104889,0.0118102,0,0.0112272,0.0032409,42.5000000,MPG,,,,,10.2022266,8.1838694,3.8494341,32.480,0.26780,0.016960,16.970,0.03550,0.017730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE,364JZN4109,3,3.600,JGMXV03.6165,Car,310,6,32A,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,2.89,22.8,1,Not eqipped,JGMX91003587,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0264482,1.5005604,206.2549043,0.0132398,,0.0158655,,42.7000000,MPG,,,,,4.7737880,3.8079580,-0.1302650,32.480,0.26780,0.016960,16.970,0.03550,0.017730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE AWD,364JZN4109,1,3.600,JGMXV03.6165,Car,310,6,33,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,2.89,22.8,1,Not eqipped,JGMX10047410,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0165350,0.6913720,211.2000000,0.0156519,,0.0123047,,42.0000000,MPG,,,,,-8.3216900,-6.7537900,-0.4166740,34.330,0.54740,0.014820,16.020,0.37630,0.014850,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,LACROSSE AWD,364JZN4109,1,3.600,JGMXV03.6165,Car,310,6,33,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,2.89,22.8,1,Not eqipped,JGMX10047411,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0486494,0.9123150,338.6000000,0.0167637,,0.0233003,0.0040000,26.1000000,MPG,25.8000000,24.6000000,30.0000000,,-1.2541000,-0.8510680,-0.1258920,34.330,0.54740,0.014820,16.020,0.37630,0.014850,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL,203890P009,0,2.000,JGMXV02.0031,Car,260,4,12,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.89,23.3,1,Not eqipped,JGMX91003633,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0163658,0.5391274,318.0245022,0.0163426,,0.0067689,0.0100000,27.9000000,MPG,26.6178391,26.8490274,31.5612281,,2.3292580,1.9691090,0.8366400,29.280,0.44300,0.015830,9.270,0.24790,0.015900,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL,203890P009,0,2.000,JGMXV02.0031,Car,260,4,12,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.89,23.3,1,Not eqipped,JGMX91003634,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008717,0.3032211,194.2244041,0.0025992,,0.0011094,,45.8000000,MPG,,,,,-2.4545300,-2.1693130,0.1191480,29.280,0.44300,0.015830,9.270,0.24790,0.015900,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL,203890P009,1,2.000,JGMXV02.0031,Car,260,4,12,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.89,23.2,1,Not eqipped,JGMX10049714,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0170340,0.5365130,300.3840000,0.0117260,,0.0084940,0.0010300,29.7000000,MPG,28.0000000,28.3000000,32.8000000,,1.0378000,0.9328070,1.0778900,25.430,0.42430,0.015830,8.570,0.18870,0.016450,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL,203890P009,1,2.000,JGMXV02.0031,Car,260,4,12,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.89,23.2,1,Not eqipped,JGMX10049715,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0179820,0.8768830,191.6140000,0.0068620,,0.0097800,,46.2000000,MPG,,,,,10.8970000,8.8905000,1.2172700,25.430,0.42430,0.015830,8.570,0.18870,0.016450,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL AWD,203890V020,0,2.000,JGMXV02.0031,Car,260,4,11,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.08,26.8,1,Not eqipped,JGMX10049870,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0164120,0.6657050,326.7050000,0.0084420,,0.0070130,0.0012250,27.2000000,MPG,25.8000000,26.1000000,30.0000000,,1.2869900,1.3549200,0.7470610,37.190,0.34820,0.017630,7.910,0.28670,0.016950,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL AWD,203890V020,0,2.000,JGMXV02.0031,Car,260,4,11,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.08,26.8,1,Not eqipped,JGMX10049871,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010890,0.3900180,211.8330000,0.0032900,,0.0014420,,42.0000000,MPG,,,,,8.7692600,7.2480300,0.9100240,37.190,0.34820,0.017630,7.910,0.28670,0.016950,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL TOURX  AWD,203890V020,1,2.000,JGMXV02.0031,Car,260,4,11,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.08,26.2,1,Not eqipped,JGMX10049724,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0223750,0.7287200,329.6880000,0.0085290,,0.0097190,0.0010500,27.0000000,MPG,25.2000000,26.0000000,29.8000000,,-0.6746290,-0.0734370,-0.9386910,38.370,0.36610,0.017800,12.090,0.24470,0.017960,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,BUICK,REGAL TOURX  AWD,203890V020,1,2.000,JGMXV02.0031,Car,260,4,11,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.08,26.2,1,Not eqipped,JGMX10049725,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0174410,0.5842130,212.9610000,0.0036850,,0.0092010,,41.8000000,MPG,,,,,-0.8469550,-0.4770370,0.0327920,38.370,0.36610,0.017800,12.090,0.24470,0.017960,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAE2010,0,2.000,GGMXV02.0031,Car,272,4,4,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.85,26.1,1,Not eqipped,GGMX10037519,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0350960,0.7068560,309.3480000,0.0062999,,0.0121946,,28.6000000,MPG,26.9000000,27.9000000,31.7000000,,-3.7438600,-2.4621500,-1.6788600,37.710,0.47640,0.014730,15.160,0.28700,0.015730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAE2010,0,2.000,GGMXV02.0031,Car,272,4,4,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.85,26.1,1,Not eqipped,GGMX10037520,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0249424,0.5465000,202.2370000,0.0030773,,0.0111635,,43.7000000,MPG,,,,,0.1917540,0.0507544,-0.3772050,37.710,0.47640,0.014730,15.160,0.28700,0.015730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAE2010,0,2.000,GGMXV02.0031,Car,272,4,4,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.85,26.1,1,Not eqipped,GGMX10047840,MFR,Yes,GGMX10037519,13.0,3750,26.0,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0350960,0.7068560,310.7000000,0.0062999,,0.0121946,,28.6000000,MPG,26.9000000,27.9000000,31.8000000,,-3.7438600,-2.4621500,-1.6788600,37.710,0.47640,0.014730,15.160,0.28700,0.015730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAE2010,0,2.000,GGMXV02.0031,Car,272,4,4,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.85,26.1,1,Not eqipped,GGMX10047841,MFR,Yes,GGMX10037520,13.0,3750,26.0,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0249424,0.5465000,202.4000000,0.0030773,,0.0111635,,43.9000000,MPG,,,,,0.1917540,0.0507544,-0.3772050,37.710,0.47640,0.014730,15.160,0.28700,0.015730,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAV2201,0,2.000,GGMXV02.0031,Car,272,4,5,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.27,36.2,1,Not eqipped,GGMX10037295,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0365442,1.1329700,355.9330000,0.0164099,,0.0116157,,24.8000000,MPG,25.4000000,22.9000000,28.7000000,,1.0549000,0.5457570,-1.5309000,37.840,0.43720,0.015010,13.940,0.17090,0.016680,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAV2201,0,2.000,GGMXV02.0031,Car,272,4,5,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.27,36.2,1,Not eqipped,GGMX10037296,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0211191,0.7288620,215.7290000,0.0061621,,0.0128355,,40.9000000,MPG,,,,,5.7097800,4.2514900,-0.2145510,37.840,0.43720,0.015010,13.940,0.17090,0.016680,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAV2201,1,2.000,GGMXV02.0031,Car,272,4,5,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,3.27,36.2,1,Not eqipped,GGMX10049068,MFR,Yes,GGMX10037299,13.1,3875,36.3,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0335752,0.9374840,364.2000000,0.0155561,,0.0113825,,24.4000000,MPG,24.8000000,22.6000000,28.2000000,,5.9239300,3.9808800,-0.2274250,41.640,0.50050,0.014800,20.480,0.19650,0.016320,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS,206GAV2201,1,2.000,GGMXV02.0031,Car,272,4,5,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,3.27,36.2,1,Not eqipped,GGMX10049069,MFR,Yes,GGMX10037300,13.1,3875,36.3,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0341446,1.1722300,221.6000000,0.0055167,,0.0181722,,40.1000000,MPG,,,,,11.3582000,8.9816300,-0.4373160,41.640,0.50050,0.014800,20.480,0.19650,0.016320,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS AWD,206GAE2011,0,2.000,GGMXV02.0031,Car,272,4,3,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,3.27,30.0,1,Not eqipped,GGMX10037518,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0373654,0.7995450,318.8690000,0.0085511,,0.0148358,,27.7000000,MPG,25.6000000,27.1000000,31.1000000,,-1.5447100,-3.8903800,-2.6277140,42.170,0.41390,0.016010,12.840,0.26220,0.015500,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS AWD,206GAE2011,0,2.000,GGMXV02.0031,Car,272,4,3,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,3.27,30.0,1,Not eqipped,GGMX10037522,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0277214,0.6342840,209.0580000,0.0053586,,0.0124629,,42.3000000,MPG,,,,,-1.4511400,-1.2391700,-0.5921910,42.170,0.41390,0.016010,12.840,0.26220,0.015500,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS-V,366GAN2046,0,3.600,HGMXV03.6042,Car,455,6,91,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.85,25.1,1,Not eqipped,HGMX10042016,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0262577,0.3732480,420.9000000,0.0153183,,0.0074187,0.0040000,21.1000000,MPG,21.5000000,19.7000000,23.9000000,,2.1499800,1.3173100,0.3491900,50.440,0.55220,0.016790,34.040,0.05700,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS-V,366GAN2046,0,3.600,HGMXV03.6042,Car,455,6,91,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.85,25.1,1,Not eqipped,HGMX10042017,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0052682,0.2204960,254.3000000,0.0046876,,0.0031068,,35.0000000,MPG,,,,,5.9385200,4.4188400,0.5200350,50.440,0.55220,0.016790,34.040,0.05700,0.019280,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS-V,366GAP2510,0,3.600,HGMXV03.6042,Car,455,6,92,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.73,31.8,1,Not eqipped,HGMX10043152,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0232246,1.1685000,435.5000000,0.0171798,,0.0074514,0.0040000,20.3000000,MPG,20.6000000,18.9000000,23.4000000,,3.6292300,2.1477500,1.0607200,54.150,0.45560,0.017380,36.360,0.07930,0.018690,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,ATS-V,366GAP2510,0,3.600,HGMXV03.6042,Car,455,6,92,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.73,31.8,1,Not eqipped,HGMX10043153,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0035616,0.1777730,281.2000000,0.0017366,,0.0024131,,31.6000000,MPG,,,,,4.6923800,3.0909300,-0.2374060,54.150,0.45560,0.017380,36.360,0.07930,0.018690,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,CT6,206GKE4204,0,2.000,GGMXV02.0031,Car,272,4,9,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.27,27.4,1,Not eqipped,GGMX10047838,MFR,Yes,GGMX10039931,12.8,4000,27.4,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0482769,0.3489450,317.4000000,0.0142539,,0.0093242,,28.0000000,MPG,26.2000000,27.0000000,31.4000000,,-2.4347400,-1.3020900,-1.2006500,30.510,0.47230,0.015840,15.770,0.14890,0.017140,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,CT6,206GKE4204,0,2.000,GGMXV02.0031,Car,272,4,9,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.27,27.4,1,Not eqipped,GGMX10047839,MFR,Yes,GGMX10039932,12.8,4000,27.4,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006655,0.2104880,210.6000000,0.0004539,,0.0030302,,42.2000000,MPG,,,,,1.8022800,1.5918600,-0.2548200,30.510,0.47230,0.015840,15.770,0.14890,0.017140,TWC,Three-way catalyst,N,,,N,No averaging
2018,GM,GMX,CADILLAC,CT6,36GU118538,0,3.600,GGMXJ03.6165,Both,335,6,61,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.27,27.0,1,Not eqipped,GGMX10040186,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0146069,0.9070620,392.5000000,0.0020370,,0.0047005,,22.6000000,MPG,21.6000000,21.5000000,25.8000000,,-0.1845660,0.0203195,-0.1617870,42.460,0.45330,0.017100,21.620,0.26160,0.016970,TWC,Three-way catalyst,N,,,N,No averaging
